/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images443/Image_1621615891624501.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615909334635.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615910975639.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615911983966.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_162161591326172.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_162161591699383.jpg,75,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615918602586.jpg,75,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615920183561.jpg,75,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615922599916.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615923684221.jpg,75,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615925459331.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_162161592773101.jpg,100,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615930738859.jpg,100,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615932047622.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615934670772.jpg,75,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615936614325.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615939593399.jpg,-75,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615940808386.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615942172351.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615944054621.jpg,75,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615945472934.jpg,75,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615949791972.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615954952703.jpg,100,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615956861516.jpg,0,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_1621615964044818.jpg,-75,100
/home/pi/Desktop/TFG/intelligent-driving-system/ia/training_data/Images458/Image_162161596863155.jpg,75,100
